project_id,project_name,agency,state,prediction_month,evaluation_month,physical_progress_t,expenditure_ratio_pct_t,divergence_spread_t,schedule_slippage_months_t,months_since_last_progress_increase_t,s_stag,s_vel,s_sched,s_div,s_rep,flag_stag,flag_vel,flag_sched,flag_div,flag_rep,total_stress_flags,index_rule_based,index_equal_weighted,execution_stress_index,split
N24000986,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY-MALLEPALLY SECTION 1-2017 5/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,96.05,79.97666666666667,-16.073333333333323,0.0,0,0.0,0.7375,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.2475,0.2544,TRAIN
N24000990,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.113.900 TO 154.479 (MALLEPALLY - HALIYA SECT 2-2018 11/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,87.44,67.5721619691973,-19.8678380308027,0.0,0,0.0,0.64,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.228,0.23,TRAIN
N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434 (MIRYALAGUDA TO KODAD SEC 3-2018 9/2020,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,98.09,97.65186952077076,-0.438130479229244,0.0,0,0.0,0.7275,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.2455,0.2519,TRAIN
N24000998,WIDENING AND STRENGTHENING/ RECONSTRUCTION OF EXISTING PAVEMENT TO FOUR ALNE WITH PAVED SHOULDERS FR 1-2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,95.0,89.1318276469646,-5.868172353035405,,1,0.1788,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.2,0.2358,0.3036,TRAIN
N24001003,AKOLA TO AKOT 1-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,99.0,86.0837713011626,-12.9162286988374,54.0,1,0.1758,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4552,0.4627,TRAIN
N24001008,AJANTHA TO BULDHANA 2-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,97.0,64.85785536159601,-32.14214463840399,53.0,1,0.1772,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4554,0.4632,TRAIN
N24001013,DIGRAS DARWAH KARANJA 1-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,92.76,73.55498721227622,-19.20501278772379,54.0,1,0.1804,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4561,0.4641,TRAIN
N24001017,DAHEGAON TO KUHI 1-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,99.0,67.60698689956331,-31.39301310043669,54.0,1,0.1758,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4552,0.4627,TRAIN
N24001018,BHANDARA TO GHOTITOK 1-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,69.91094147582697,-30.089058524173026,0.0,1,0.175,1.0,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.335,0.3725,TRAIN
N24001021,AMDI TO SAONER 1-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,98.69,72.99496221662469,-25.695037783375312,54.0,1,0.176,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4552,0.4628,TRAIN
N24001022,WADI TO ASOLA 1-2017 9/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,93.15,42.48626373626374,-50.66373626373627,51.0,1,0.1801,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.456,0.464,TRAIN
N24001046,RALEGAON TO RAMTIRTH 1-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,96.5,100.0,3.5,49.0,1,0.1776,1.0,1.0,0.0467,0.1,0,1,1,0,0,2,0.4,0.4649,0.4726,TRAIN
N24001050,VITA TO NAGAJ 3-2018 12/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,68.39,50.71475409836066,-17.675245901639343,48.0,1,0.1987,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4597,0.4696,TRAIN
N24001058,KARWANDI TO RAJURI 3-2018 12/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,92.06,58.101083032490976,-33.958916967509026,51.0,0,0.0,0.735,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.367,0.3437,TRAIN
N24001069,NANDED TO JALKOT 12-2017 9/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,95.0,60.87964989059081,-34.12035010940919,0.0,1,0.1788,1.0,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.3358,0.3736,TRAIN
N24001078,PUNE TO MALE VILLAGE 3-2018 12/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,93.83,44.22495729490605,-49.60504270509395,48.0,1,0.1796,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4559,0.4639,TRAIN
N24001079,ARDHAPUR TO HIMAYATNAGAR 12-2017 6/2020,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,96.25,63.70892018779342,-32.54107981220658,42.0,1,0.1778,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4556,0.4633,TRAIN
N24001080,MALE VILLAGE TO PUNE RAIGARH DISTRICT BORDER 3-2018 12/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,98.0,49.43197345305486,-48.56802654694514,46.0,1,0.1765,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4553,0.463,TRAIN
N24001090,KOLDE TO KHETIYA 1-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,94.81,55.60509053772732,-39.20490946227268,53.0,1,0.1789,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4558,0.4637,TRAIN
N24001092,SATARA TO MHASWAD 1-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,,56.56352339852477,56.56352339852477,53.0,0,0.0,1.0,1.0,0.7542,0.4,0,1,1,1,1,4,0.8,0.6308,0.5908,TRAIN
N24001099,MHASWAD TO TEMBHURNI 1-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,76.5,57.187883749488336,-19.312116250511664,53.0,1,0.1926,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4585,0.4678,TRAIN
N24001101,KURUDWADI TO PANDHARPUR 1-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,96.27,75.60055911322043,-20.66944088677957,52.0,1,0.1778,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4556,0.4633,TRAIN
N24001102,PANDHARPUR TO SANGOLA 7-2017 7/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,99.78,83.62945324663431,-16.15054675336569,53.0,1,0.1752,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001114,INDAPUR TO VADPALE 1-2017 12/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,61.42,87.560201334991,26.140201334991005,51.0,1,0.2039,1.0,1.0,0.3485,0.1,0,1,1,1,0,3,0.6,0.5305,0.5409,TRAIN
N24001124,AURANGABAD TO SILLOD 2-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,94.07,65.6062591109553,-28.463740889044686,54.0,0,0.0,0.7325,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.3665,0.3431,TRAIN
N24001125,SILLOD TO FARDAPUR 2-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,91.56,77.44006651577439,-14.119933484225612,54.0,1,0.1813,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4563,0.4644,TRAIN
N24001130,RECONSTRUCTION WITH GEOMETRIC IMPROVMENT OF EXISTING INTERMEDIATE LANE TO 2 LANE WITH PAVED SHOULDER 8-2016 12/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,86.72711982156568,-13.27288017843432,0.0,1,0.175,1.0,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.335,0.3725,TRAIN
N24001138,PARLI PIMPLA DAHIGUDA 2-2017 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,41.60679611650485,-58.39320388349515,50.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001156,WIDENING TO TWO LANE WITH PAVED SHOULDER FROM KM 544.200 TO KM 594.000 OF NH-150A HOSMANE CROSS ? PA 1-2017 9/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,72.66399334190817,-27.336006658091833,68.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001157,IMPROVEMENTS AND RECONSTRUCTION TO TWO LANE WITH PAVED SHOULDERS FROM KM 243.20 TO KM 290.20 OF NH 8-2016 2/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,90.01,73.97764900662251,-16.03235099337749,89.0,1,0.1825,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4565,0.4647,TRAIN
N24001158,RECONSTRUCTION TO TWO LANE WITH PAVED SHOULDERS FROM DS. CH. 442+180 (EX. KM 448.00) TO DS. CH.485+2 3-2018 6/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,46.63863814352253,-53.36136185647747,54.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001159,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 20.150 TO KM 40.00 OF BC ROAD KOTTIGEHARA SECTION 1-2018 7/2018,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,89.46775203506576,-10.532247964934243,44.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001160,WIDENING TO TWO LANE WITH PAVED SHOULDER FROM KM 194.900 TO KM 243.200 OF NH-234 BANAVARA-HULIYAR 9-2017 10/2018,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,58.46033402922755,-41.53966597077245,42.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001161,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM 24.600 TO 70.063 OF MUDIGERE TO KADUR SECTION OF NH- 12-2017 1/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,87.11511876335302,-12.884881236646976,39.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001162,IMPROVEMENT AND RECONSTRUCTION TO TWO LANE WITH PAVED SHOULDERS FROM KM 489.845 (NEW KM.58.125) AN 3-2018 10/2018,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,92.32680313656478,-7.673196863435223,49.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001164,WIDENING TO 2 LANE WITH PAVED SHOULDERS FROM KM 0 TO 54 OF NH-50 UNDER EPC MODE IN THE STATE OF KARN 10-2016 3/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,83.02599758162032,-16.974002418379683,64.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001165,WIDENING TO 2 LANE WITH PAVED SHOULDERS FROM KM 34.00 TO 70.900 OF NH-150 UNDER EPC MODE IN THE STAT 11-2016 3/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,74.29342648459829,-25.706573515401715,55.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001166,WIDENING TWO LANE WITH PAVED SHOULDERS FROM FROM KM.56.00 TO 106.00 OF NH-218 (218-KNT-2014-15-775) 3-2015 1/2016,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,98.0,80.2664655605832,-17.7335344394168,102.0,1,0.1765,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4553,0.463,TRAIN
N24001168,ESTIMATE FOR WIDENING TWO LANE TO FOUR LANE FROM FROM KM.129.00 TO 144.00 OF NH-63 ANKOLA-GOOTY SECT 5-2018 5/2018,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,75.5944055944056,-24.4055944055944,67.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001172,WIDENING TO TWO LANE WITH PAVED SHOULDER FROM KM 4.40 TO KM 56.00 OF NH-218 BIJAPURA-HUBLI SECTION U 1-2017 8/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,81.91361624755567,-18.086383752444334,58.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001173,CONSTRUCTION OF MAJOR BRIDGE AT KM 180.865 ACROSS RIVER KRISHNA ON NH- 167 HAGARI ? JADERCELA SECTION 2-2017 5/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,60.0,22.957446808510635,-37.04255319148936,77.0,1,0.205,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.461,0.4715,TRAIN
N24001216,WIDENING TO 2 LANE WITH PAVED SHOULDERS AND GEOMETRIC IMPROVEMENT OF NH-114A FROM KM 141 TO KM 184 I 12-2016 9/2021,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,90.1,83.78061224489797,-6.319387755102028,39.0,1,0.1824,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4565,0.4647,TRAIN
N24001217,REHABILITATION AND UPGRADATION OF NH 43 KANKER TO BEDMA SECTION KM. 130 TO 180 1-2016 8/2016,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,,,0.0,106.0,0,0.0,1.0,1.0,0.0,0.4,0,1,1,0,1,3,0.6,0.48,0.44,TRAIN
N24001221,REHABILITATION AND UPGRADATION OF NH 78 FROM KM 373.505 TO 469.300 AMBIKAPUR TO PATHALGAON SECTION 1-2016 10/2016,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,84.84894053315105,-15.151059466848949,101.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001222,REHABILITATION AND UPGRADATION OF NH 78 FROM KM 469.000 TO 531.000 PATTHALGAON TO KUNKURI 3-2016 7/2016,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,70.0,74.05477376552419,4.054773765524189,113.0,0,0.0,0.7475,1.0,0.0541,0.1,0,1,1,0,0,2,0.4,0.3803,0.3577,TRAIN
N24001244,CONSTRUCTION OF 2-LANING WITH HARD SHOULDERS OF ARROWA-KHUPA- HAYULIANG SECTION OF NH-113 FROM CH.68. 8-2020 4/2022,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,81.06,65.8406962067362,-15.219303793263805,34.0,1,0.1892,1.0,0.9667,0.0,0.1,0,1,1,0,0,2,0.4,0.4512,0.4618,TRAIN
N24001254,CONSTUCTION/UPGRADATION OF EXISTING HIGHWAY TO 2 LANE WITH PAVED SHOULDER FROM KM 26.10 TO KM 40.00,NHIDCL,SIKKIM,2025-05,2025-08,100.0,101.00634076498262,1.0063407649826246,19.0,1,0.175,1.0,0.7167,0.0134,0.1,0,1,1,0,0,2,0.4,0.401,0.4227,TRAIN
N24001271,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- 2B) 6-2020 8/2022,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,77.36,42.762563948239546,-34.597436051760454,38.0,1,0.192,1.0,1.0,0.0,0.2,0,1,1,0,1,3,0.6,0.4784,0.4776,TRAIN
N24001272,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- 4A) 3-2020 6/2022,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,69.89,43.13639035861258,-26.75360964138742,36.0,1,0.1976,1.0,1.0,0.0,0.2,0,1,1,0,1,3,0.6,0.4795,0.4793,TRAIN
N24001273,2-LANING OF CHURACHANDPUR TUIVAI SECTION OF NH-102B (PKG- 4B) 7-2020 8/2022,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,80.53,50.4444194419442,-30.085580558055803,34.0,1,0.1896,1.0,0.9667,0.0,0.2,0,1,1,0,1,3,0.6,0.4713,0.4719,TRAIN
N24001286,2-LANING OF CHANGTONGYA TO LONGLENG ROAD OF NH-702 (PKG-I) 3-2020 6/2022,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,59.612833841190174,-40.387166158809826,12.0,1,0.175,1.0,0.6,0.0,0.2,0,1,1,0,1,3,0.6,0.395,0.4125,TRAIN
N24001303,BALANCE WORK OF 4- LANING OF PATNA- GAYA-DOBHI SECTION (KM. 0.00 TO KM. 127.217) OF NH-83 IN THE STAT 10-2013 12/2020,NHAI,HIGHWAYS,2025-05,2025-08,98.3,94.87066666666666,-3.4293333333333322,48.0,1,0.1763,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4553,0.4629,TRAIN
N24001309,"KAILASHAHAR TO KHOWAI PKG-4 Total 206,832.53",NHIDCL,TRIPURA,2025-05,2025-08,100.0,49.17201166180758,-50.82798833819242,29.0,1,0.175,1.0,0.8833,0.0,0.2,0,1,1,0,1,3,0.6,0.4517,0.455,TRAIN
N24001317,2-LANING FROM JOLAIBARI - BELONIA,NHIDCL,TRIPURA,2025-05,2025-08,100.0,51.56016279959648,-48.43983720040352,39.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001322,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDER (GREENFIELD ALIGNMENT) OF EXISTING STRETCH BETWEEN L,NHIDCL,TRIPURA,2025-05,2025-08,51.19,80.83310583310583,29.643105833105835,43.0,1,0.2116,1.0,1.0,0.3952,0.2,0,1,1,1,1,4,0.8,0.5614,0.5625,TRAIN
N24001325,CONSTRUCTION OF 2-LANE SPECIFICATION ROAD WITH PAVED SHOULDER AS REALIGNMENT,GREENFIELD ALIGNMENT,TRIPURA,2025-05,2025-08,47.57,53.56349589570256,5.993495895702559,31.0,0,0.0,0.7475,0.9167,0.0799,0.2,0,1,1,0,1,3,0.6,0.3888,0.3604,TRAIN
N24001339,RANIKOR-MAHESHKHOLA- BAGHMARA 10-2020 4/2022,RMB) PKG-4 (KANAI-RONGARA,MIZORAM,2025-05,2025-08,100.0,104.10427443506671,4.1042744350667135,34.0,1,0.175,1.0,0.9667,0.0547,0.2,0,1,1,0,1,3,0.6,0.4793,0.4784,TRAIN
N24001343,KARGIL-ZANSKR PACKAGE-1 3-2021 1/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,60.4,42.30278739296775,-18.097212607032247,34.0,1,0.2047,1.0,0.9667,0.0,0.2,0,1,1,0,1,3,0.6,0.4743,0.4764,TRAIN
N24001356,DULTE- KWALKULH - CHAMPAI PKG.2 3-2021 12/2022,NHIDCL,PETROLEUM,2025-05,2025-08,100.0,73.77920685959272,-26.22079314040728,16.0,1,0.175,1.0,0.6667,0.0,0.1,0,1,1,0,0,2,0.4,0.3883,0.4125,TRAIN
N24001363,MANU-SIMLUNG ( PKG 4),NHIDCL,TRIPURA,2025-05,2025-08,0.0,9.60568223456129,9.60568223456129,36.0,1,0.25,1.0,1.0,0.1281,0.1,0,1,1,0,0,2,0.4,0.4956,0.5106,TRAIN
N24001366,DABOKA KATHKATI PACKAGE-5 3-2021 1/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,85.77462350701055,-14.225376492989454,22.0,1,0.175,1.0,0.7667,0.0,0.1,0,1,1,0,0,2,0.4,0.4083,0.4275,TRAIN
N24001370,WIDENING TO 2-LANE WITH PAVED SHOULDERS FROM KM 119/017 TO KM 161/300 ON NH 85 (OLD NH 49) 2-2017 9/2017,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,93.0726526671494,-6.9273473328506014,83.0,1,0.175,1.0,1.0,0.0,0.2,0,1,1,0,1,3,0.6,0.475,0.4725,TRAIN
N24001381,REHABILITATION AND UPGRADATION TO 2- LANE/2-LANE WITH PAVED SHOULDERS/4- LANE CONFIGURATION OF PAONTA 8-2020 4/2021,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,51.538574254524136,-48.461425745475864,0.0,0,0.0,1.0,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.3,0.32,TRAIN
N24001382,REHABILITATION AND UPGRADATION TO 2- LANE CONFIGURATION OF HEWNA- ASHYARI SECTION (KM 25.000 TO KM 50. 8-2020 3/2021,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,92.44,39.85172981878089,-52.58827018121911,40.0,0,0.0,0.375,1.0,0.0,0.2,0,0,1,0,1,2,0.4,0.315,0.2638,TRAIN
N24001383,REHABILITATION AND UPGRADATION TO INTERMEDIATE LANE CONFIGURATION OF SHRI KYARI-GUMMA SECTION (KM 75 8-2020 4/2021,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,68.53951890034364,-31.460481099656363,0.0,1,0.175,1.0,0.4,0.0,0.1,0,1,1,0,0,2,0.4,0.335,0.3725,TRAIN
N24001387,WIDENING TO 2-LANE WIH PAVED SHOULDER FROM KM. 544.20 TO 594.00 SECT 1-2017 9/2017,HOSAMANE CROSS TO PANDAVAPURA,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,76.06491639555118,-23.93508360444882,68.0,1,0.175,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.455,0.4625,TRAIN
N24001388,CONSTRUCTION OF MAJOR BRIDGE ACROSS SHARAVATHI BACKWATERS AND APPROCHES BETWEEN AMBARGODU AND KALASA 3-2019 12/2019,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,82.0,63.56374807987712,-18.436251920122878,59.0,1,0.1885,1.0,1.0,0.0,0.1,0,1,1,0,0,2,0.4,0.4577,0.4666,TRAIN
N24001397,GOHA-KHELLANI PKG-3 2-2021 3/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,85.96795049413504,-14.032049505864961,24.0,1,0.175,1.0,0.8,0.0,0.2,0,1,1,0,1,3,0.6,0.435,0.4425,TRAIN
N24001401,IMPHAL - KHONGSANG PKG-3 7-2021 3/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,77.8,41.50107066381156,-36.298929336188436,31.0,0,0.0,0.735,0.9167,0.0,0.2,0,1,1,0,1,3,0.6,0.3703,0.3412,TRAIN
N24001402,TAMENGLONG - MAHUR PKG-1 7-2021 3/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,63.39074273412271,-36.60925726587729,22.0,1,0.175,1.0,0.7667,0.0,0.1,0,1,1,0,0,2,0.4,0.4083,0.4275,TRAIN
N24001404,TAMENGLONG - MAHUR PKG-4 7-2021 3/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,64.32560245509885,-35.674397544901154,24.0,1,0.175,1.0,0.8,0.0,0.2,0,1,1,0,1,3,0.6,0.435,0.4425,TRAIN
N24001405,CHURACHANPUR TUIVAI PKG-3 7-2021 10/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,79.47,56.79296567498924,-22.67703432501076,26.0,0,0.0,0.4975,0.75,0.0,0.2,0,0,1,0,1,2,0.4,0.2895,0.2569,TRAIN
N24001408,CONSTRUCTION OF 2-LANE MAJOR BRIDGE INCLUDING APPROACHESOVER BRAHMAPUTRA BETWEEN MAJULI ON NORTH BAN 2-2021 7/2025,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,30.65,18.887918600429764,-11.762081399570235,0.0,1,0.227,1.0,0.0,0.0,0.1,0,1,0,0,0,1,0.2,0.2654,0.3281,TRAIN
N24001424,CONSTRUCTION OF FOUR-LANE ELEVATED VIADUCT FROM KM.4+634 TO KM.6+345 ON NH-24A INCLUDING RETAINING W 3-2021 9/2023,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,98.71761610021868,-1.2823838997813226,16.0,1,0.175,1.0,0.6,0.0,0.1,0,1,1,0,0,2,0.4,0.375,0.4025,TRAIN
N24001426,4L OF ADDAHOLE TO BANTWAL CROSS SECTION 3-2021 10/2021,NHAI,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,98.0,64.83103442247513,-33.16896557752487,44.0,0,0.0,0.605,1.0,0.0,0.2,0,0,1,0,1,2,0.4,0.361,0.3213,TRAIN
N24001427,CONSTRUCTION OF ROB WITH APPROACHES IN LIEU OF L C NO 165 OF AHMEDABAD PALANPUR BETWEEN RAILWAY STAT 6-2020 4/2023,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,93.0,58.43210396486372,-34.56789603513628,17.0,1,0.1802,1.0,0.6833,0.0,0.1,0,1,1,0,0,2,0.4,0.3927,0.4166,TRAIN
N24001439,MARAM - PEREN PKG-3 8-2021 5/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,100.0,56.65903596414282,-43.34096403585718,21.0,1,0.175,1.0,0.75,0.0,0.2,0,1,1,0,1,3,0.6,0.425,0.435,TRAIN
N24001440,KEIFANG - TUVAI PKG-1 9-2021 5/2023,NHIDCL,PETROLEUM,2025-05,2025-08,90.5,74.21998620521768,-16.28001379478232,12.0,1,0.1821,1.0,0.6,0.0,0.1,0,1,1,0,0,2,0.4,0.3764,0.4046,TRAIN
N24001448,UPGRADATION OF ADHALGAON-JAMKHED SECTION OF NH-548 D FROM KM 132/600 TO KM 195/375 TO TWO LANE WITH 11-2021 2/2022,MoRTH,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,87.88,93.7362883366913,5.856288336691307,0.0,1,0.1841,1.0,0.4,0.0781,0.1,0,1,1,0,0,2,0.4,0.3524,0.3908,TRAIN
N24001453,IMPHAL - KHONGSANG PKG-4 8-2021 12/2023,NHIDCL,ROAD TRANSPORT AND HIGHWAYS,2025-05,2025-08,72.0,29.786242948087576,-42.213757051912424,24.0,0,0.0,0.095,0.6833,0.0,0.2,0,0,1,0,1,2,0.4,0.1957,0.1462,TRAIN
