project_id,legacy_ocms_code,agency,sector,cluster_id,cluster_label,distance_to_centroid,is_outlier
N24001165,N24001165,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.9448,0
N24001166,N24001166,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3792,0
N24001168,N24001168,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,3.6488,0
N24001172,N24001172,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1599,0
N24001173,N24001173,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.743,0
N24001179,N24001179,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.0978,0
N24001180,N24001180,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.9123,0
N24001216,N24001216,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.2171,0
N24001217,N24001217,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1467,0
N24001221,N24001221,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1843,0
N24001222,N24001222,MoRTH,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.2619,0
N24001244,N24001244,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.1531,0
N24001254,N24001254,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3326,0
N24001259,N24001259,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.2448,0
N24001271,N24001271,PKG- 2B,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.1932,0
N24001272,N24001272,PKG- 4A,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.4277,0
N24001273,N24001273,PKG- 4B,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.3235,0
N24001286,N24001286,PKG-I,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.23,0
N24001303,N24001303,NHAI,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.6351,0
N24001309,N24001309,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5185,0
N24001317,N24001317,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1708,0
N24001322,N24001322,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.409,0
N24001325,N24001325,GREENFIELD ALIGNMENT,OTHER CENTRAL SECTOR,1,Standard Rapid-Execution / Linear Infrastructure,1.1013,0
N24001339,N24001339,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.531,0
N24001343,N24001343,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6983,0
N24001353,N24001353,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1825,0
N24001356,N24001356,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.3187,0
N24001360,N24001360,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1697,0
N24001361,N24001361,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9668,0
N24001363,N24001363,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0075,0
N24001366,N24001366,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8758,0
N24001370,N24001370,OLD NH 49,OTHER CENTRAL SECTOR,0,High Administrative Cost-Revision Volatility,1.3361,0
N24001381,N24001381,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2684,0
N24001382,N24001382,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3437,0
N24001383,N24001383,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1555,0
N24001387,N24001387,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2854,0
N24001388,N24001388,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0798,0
N24001389,N24001389,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0966,0
N24001391,N24001391,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1078,0
N24001397,N24001397,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9025,0
N24001401,N24001401,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.643,0
N24001402,N24001402,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2296,0
N24001404,N24001404,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.8902,0
N24001405,N24001405,NHIDCL,ROAD TRANSPORT & HIGHWAYS,0,High Administrative Cost-Revision Volatility,1.4837,0
N24001408,N24001408,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.65,0
N24001424,N24001424,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.7041,0
N24001426,N24001426,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.207,0
N24001427,N24001427,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2019,0
N24001428,N24001428,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5492,0
N24001430,N24001430,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2269,0
N24001439,N24001439,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5187,0
N24001440,N24001440,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5186,0
N24001448,N24001448,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3933,0
N24001453,N24001453,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.3504,0
N24001455,N24001455,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2949,0
N24001456,N24001456,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0328,0
N24001464,N24001464,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8111,0
N24001467,N24001467,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1373,0
N24001468,N24001468,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2643,0
N24001472,N24001472,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.477,0
N24001475,N24001475,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4248,0
N24001480,N24001480,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9382,0
N24001488,N24001488,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4225,0
N24001503,N24001503,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7983,0
N24001505,N24001505,MASVAN - GANJAD,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.001,0
N24001516,N24001516,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.695,0
N24001523,N24001523,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4508,0
N24001524,N24001524,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5773,0
N24001525,N24001525,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.182,0
N24001529,N24001529,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.3771,0
N24001532,N24001532,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4937,0
N24001533,N24001533,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0179,0
N24001534,N24001534,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8044,0
N24001536,N24001536,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5224,0
N24001538,N24001538,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4699,0
N24001539,N24001539,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.2669,0
N24001540,N24001540,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2802,0
N24001541,N24001541,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7408,0
N24001542,N24001542,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4653,0
N24001553,N24001553,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6356,0
N24001559,N24001559,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.3051,0
N24001573,N24001573,CH. 247.310 TO CH. 292.950,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.6247,0
N24001594,N24001594,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,3.5135,1
N24001600,N24001600,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4121,0
N24001603,N24001603,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9212,0
N24001610,N24001610,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.9225,0
N24001616,N24001616,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4018,0
N24001618,N24001618,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0554,0
N24001623,N24001623,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5819,0
N24001624,N24001624,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3597,0
N24001625,N24001625,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7332,0
N24001636,N24001636,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8246,0
N24001641,N24001641,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.989,0
N24001650,N24001650,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.7222,0
N24001654,N24001654,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.8452,0
N24001662,N24001662,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3468,0
N24001663,N24001663,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.9487,0
N24001666,N24001666,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.216,0
N24001670,N24001670,PACKAGE ? OD-4,COAL,1,Standard Rapid-Execution / Linear Infrastructure,0.2354,0
N24001671,N24001671,PACKAGE ? OD-2,COAL,1,Standard Rapid-Execution / Linear Infrastructure,1.2672,0
N24001673,N24001673,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.2742,0
N24001684,N24001684,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2662,0
N24001692,N24001692,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.3568,0
N24001696,N24001696,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8191,0
N24001698,N24001698,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7895,0
N24001701,N24001701,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.616,0
N24001704,N24001704,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5736,0
N24001705,N24001705,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9657,0
N24001708,N24001708,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2406,0
N24001711,N24001711,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.862,0
N24001715,N24001715,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9638,0
N24001716,N24001716,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2373,0
N24001722,N24001722,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6285,0
N24001725,N24001725,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4709,0
N24001726,N24001726,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6352,0
N24001736,N24001736,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7072,0
N24001737,N24001737,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.541,0
N24001739,N24001739,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0754,0
N24001744,N24001744,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.3469,0
N24001747,N24001747,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2834,0
N24001748,N24001748,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2567,0
N24001755,N24001755,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.139,0
N24001765,N24001765,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0596,0
N24001768,N24001768,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5986,0
N24001770,N24001770,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5104,0
N24001775,N24001775,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.3936,0
N24001779,N24001779,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4039,0
N24001788,N24001788,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2857,0
N24001797,N24001797,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8229,0
N24001811,N24001811,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.2285,0
N24001813,N24001813,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0174,0
N24001815,N24001815,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5968,0
N24001817,N24001817,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7629,0
N24001822,N24001822,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6185,0
N24001825,N24001825,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1198,0
N24001828,N24001828,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5037,0
N24001829,N24001829,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2675,0
N24001832,N24001832,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4177,0
N24001833,N24001833,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2439,0
N24001855,N24001855,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0828,0
N24001857,N24001857,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.391,0
N24001863,N24001863,KONGURUKONDA,COAL,1,Standard Rapid-Execution / Linear Infrastructure,1.4289,0
N24001864,N24001864,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4267,0
N24001868,N24001868,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1478,0
N24001869,N24001869,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9757,0
N24001880,N24001880,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5153,0
N24001885,N24001885,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6759,0
N24001886,N24001886,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.851,0
N24001887,N24001887,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8812,0
N24001888,N24001888,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9087,0
N24001889,N24001889,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9145,0
N24001890,N24001890,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9571,0
N24001891,N24001891,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9272,0
N24001892,N24001892,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0044,0
N24001894,N24001894,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0582,0
N24001895,N24001895,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0609,0
N24001896,N24001896,00/000) TO GANGAKHED (30/400,CIVIL AVIATION,1,Standard Rapid-Execution / Linear Infrastructure,1.0731,0
N24001900,N24001900,BRO,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5854,0
N24001905,N24001905,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2108,0
N24001906,N24001906,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2463,0
N24001909,N24001909,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3151,0
N24001910,N24001910,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3589,0
N24001911,N24001911,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.5229,0
N24001920,N24001920,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0186,0
N24001924,N24001924,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4571,0
N24001929,N24001929,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4783,0
N24001932,N24001932,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6087,0
N24001935,N24001935,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4836,0
N24001936,N24001936,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7518,0
N24001939,N24001939,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4513,0
N24001943,N24001943,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3106,0
N24001945,N24001945,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.323,0
N24001946,N24001946,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0778,0
N24001947,N24001947,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2458,0
N24001952,N24001952,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8014,0
N24001954,N24001954,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4652,0
N24001955,N24001955,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.724,0
N24001959,N24001959,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5556,0
N24001966,N24001966,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5266,0
N24001972,N24001972,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4501,0
N24001973,N24001973,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4597,0
N24001975,N24001975,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4528,0
N24001982,N24001982,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5853,0
N24001987,N24001987,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.4156,0
N24001990,N24001990,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4694,0
N24001991,N24001991,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7776,0
N24001992,N24001992,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.1982,0
N24001993,N24001993,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0419,0
N24001996,N24001996,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4535,0
N24002000,N24002000,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7218,0
N24002002,N24002002,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5486,0
N24002006,N24002006,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2863,0
N24002013,N24002013,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.8103,0
N24002018,N24002018,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9435,0
N24002024,N24002024,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4786,0
N24002026,N24002026,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4797,0
N24002028,N24002028,NHIDCL,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5191,0
N24002029,N24002029,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.6184,0
N24002032,N24002032,MoRTH,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7883,0
N24002034,N24002034,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.7912,0
N24002037,N24002037,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.4597,0
N24002038,N24002038,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0975,0
N24002039,N24002039,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.752,0
N24002041,N24002041,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.9821,0
N24002069,N24002069,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.0844,0
N24002072,N24002072,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.3417,0
N24002073,N24002073,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,1.2679,0
N24002078,N24002078,NHAI,ROAD TRANSPORT & HIGHWAYS,1,Standard Rapid-Execution / Linear Infrastructure,0.5957,0
